*	OSC1_Ch1	OSC1_Ch2
0.0889999999999418	0.000382505481260509	0
0.0899999999999466	-1.64084064420145E-5	0
0.0909999999999513	-8.96278214050916E-5	0
0.0919999999999561	-6.84205758347822E-5	0
0.0929999999999609	-3.68108963852976E-5	0
0.0939999999999657	-1.57646019407487E-5	0
0.0949999999999704	-5.24950227465126E-6	0
0.0959999999999752	-1.04668143041664E-6	0
0.09699999999998	2.12555311573936E-7	0
0.0979999999999848	3.79380536319474E-7	0
0.0989999999999895	2.60993366918427E-7	0
0.0999999999999943	1.32918587247843E-7	0
 
