*	OSC1_Ch1	OSC1_Ch2
0.0204999999999522	-0.53415057005514	0
0.0207499999999516	-0.523187319928301	0
0.0209999999999511	-0.499341461625722	0
0.0212499999999505	-0.463200159318677	0
0.0214999999999499	-0.415653331816065	0
0.0217499999999493	-0.35787173980987	0
0.0219999999999487	-0.291278157861387	0
0.0222499999999481	-0.217512340969607	0
0.0224999999999476	-0.138390648361108	0
0.022749999999947	-0.0558613186977442	0
0.0229999999999464	0.0280435020250388	0
0.0232499999999458	0.111257798656922	0
0.0234999999999452	0.19173255904242	0
0.0237499999999446	0.267486227500434	0
0.0239999999999441	0.336653497301526	0
0.0242499999999435	0.397531240710191	0
0.0244999999999429	0.448620445642069	0
0.0247499999999423	0.488663126316508	0
0.0249999999999417	0.516673299041017	0
0.0252499999999412	0.53196126040283	0
0.0254999999999406	0.534150570055385	0
0.02574999999994	0.523187319929135	0
0.0259999999999394	0.499341461627127	0
0.0262499999999388	0.46320015932062	0
0.0264999999999382	0.415653331818501	0
0.0267499999999377	0.35787173981274	0
0.0269999999999371	0.291278157864621	0
0.0272499999999365	0.217512340973127	0
0.0274999999999359	0.138390648364827	0
0.0277499999999353	0.0558613187015722	0
0.0279999999999347	-0.0280435020211964	0
0.0282499999999342	-0.111257798653159	0
0.0284999999999336	-0.191732559038829	0
0.028749999999933	-0.267486227497103	0
0.0289999999999324	-0.336653497298537	0
0.0292499999999318	-0.397531240707617	0
0.0294999999999312	-0.448620445639975	0
0.0297499999999307	-0.48866312631483	0
0.0299999999999301	-0.516673299039934	0
0.0302499999999295	-0.531961260402365	0
0.0304999999999289	-0.534150570055547	0
0.0307499999999283	-0.523187319929915	0
0.0309999999999278	-0.499341461628504	0
0.0312499999999272	-0.463200159322558	0
0.0314999999999266	-0.415653331820951	0
0.031749999999926	-0.357871739815639	0
0.0319999999999254	-0.291278157867897	0
0.0322499999999248	-0.217512340976697	0
0.0324999999999243	-0.138390648368605	0
0.0327499999999237	-0.0558613187054628	0
0.0329999999999231	0.0280435020172888	0
0.0332499999999225	0.111257798649331	0
0.0334999999999219	0.191732559035175	0
0.0337499999999213	0.267486227493714	0
0.0339999999999208	0.336653497295494	0
0.0342499999999202	0.397531240704998	0
0.0344999999999196	0.448620445637843	0
0.034749999999919	0.488663126313352	0
0.0349999999999184	0.516673299039009	0
0.0352499999999178	0.531961260402019	0
0.0354999999999173	0.534150570055792	0
0.0357499999999167	0.523187319930749	0
0.0359999999999161	0.499341461629909	0
0.0362499999999155	0.463200159324501	0
0.0364999999999149	0.415653331823386	0
0.0367499999999143	0.357871739818508	0
0.0369999999999138	0.291278157871131	0
0.0372499999999132	0.217512340980217	0
0.0374999999999126	0.138390648372324	0
0.037749999999912	0.0558613187092908	0
0.0379999999999114	-0.028043502013446	0
0.0382499999999109	-0.111257798645568	0
0.0384999999999103	-0.191732559031584	0
0.0387499999999097	-0.267486227490382	0
0.0389999999999091	-0.336653497292506	0
0.0392499999999085	-0.397531240702425	0
0.0394999999999079	-0.448620445635749	0
0.0397499999999074	-0.488663126311674	0
0.0399999999999068	-0.516673299037926	0
0.0402499999999062	-0.531961260401554	0
0.0404999999999056	-0.534150570055953	0
0.040749999999905	-0.52318731993153	0
0.0409999999999044	-0.499341461631286	0
0.0412499999999039	-0.463200159326439	0
0.0414999999999033	-0.415653331825835	0
0.0417499999999027	-0.357871739821407	0
0.0419999999999021	-0.291278157874406	0
0.0422499999999015	-0.217512340983788	0
0.0424999999999009	-0.138390648376101	0
0.0427499999999004	-0.0558613187131815	0
0.0429999999998998	0.0280435020095384	0
0.0432499999998992	0.11125779864174	0
0.0434999999998986	0.19173255902793	0
0.043749999999898	0.267486227486992	0
0.0439999999998975	0.336653497289463	0
0.0442499999998969	0.397531240699806	0
0.0444999999998963	0.448620445633617	0
0.0447499999998957	0.488663126310196	0
0.0449999999998951	0.516673299037001	0
0.0452499999998945	0.531961260401209	0
0.045499999999894	0.534150570056199	0
0.0457499999998934	0.523187319932363	0
0.0459999999998928	0.499341461632691	0
0.0462499999998922	0.463200159328382	0
0.0464999999998916	0.415653331828271	0
0.046749999999891	0.357871739824276	0
0.0469999999998905	0.29127815787764	0
0.0472499999998899	0.217512340987308	0
0.0474999999998893	0.138390648379821	0
0.0477499999998887	0.0558613187170092	0
0.0479999999998881	-0.0280435020056959	0
0.0482499999998876	-0.111257798637977	0
0.048499999999887	-0.191732559024338	0
0.0487499999998864	-0.267486227483662	0
0.0489999999998858	-0.336653497286475	0
0.0492499999998852	-0.397531240697233	0
0.0494999999998846	-0.448620445631523	0
0.0497499999998841	-0.488663126308519	0
0.0499999999998835	-0.516673299035919	0
0.0502499999998829	-0.531961260400744	0
0.0504999999998823	-0.534150570056361	0
0.0507499999998817	-0.523187319933144	0
0.0509999999998811	-0.499341461634069	0
0.0512499999998806	-0.463200159330321	0
0.05149999999988	-0.41565333183072	0
0.0517499999998794	-0.357871739827175	0
0.0519999999998788	-0.291278157880915	0
0.0522499999998782	-0.217512340990878	0
0.0524999999998776	-0.138390648383598	0
0.0527499999998771	-0.0558613187208998	0
0.0529999999998765	0.0280435020017884	0
0.0532499999998759	0.111257798634148	0
0.0534999999998753	0.191732559020684	0
0.0537499999998747	0.267486227480272	0
0.0539999999998742	0.336653497283433	0
0.0542499999998736	0.397531240694614	0
0.054499999999873	0.448620445629391	0
0.0547499999998724	0.48866312630704	0
0.0549999999998718	0.516673299034993	0
0.0552499999998712	0.531961260400398	0
0.0554999999998707	0.534150570056606	0
0.0557499999998701	0.523187319933977	0
0.0559999999998695	0.499341461635473	0
0.0562499999998689	0.463200159332263	0
0.0564999999998683	0.415653331833155	0
0.0567499999998677	0.357871739830044	0
0.0569999999998672	0.291278157884149	0
0.0572499999998666	0.217512340994398	0
0.057499999999866	0.138390648387317	0
0.0577499999998654	0.0558613187247278	0
0.0579999999998648	-0.0280435019979455	0
0.0582499999998642	-0.111257798630385	0
0.0584999999998637	-0.191732559017093	0
0.0587499999998631	-0.267486227476941	0
0.0589999999998625	-0.336653497280444	0
0.0592499999998619	-0.39753124069204	0
0.0594999999998613	-0.448620445627296	0
0.0597499999998607	-0.488663126305362	0
0.0599999999998602	-0.51667329903391	0
0.0602499999998596	-0.531961260399934	0
0.060499999999859	-0.534150570056767	0
0.0607499999998584	-0.523187319934758	0
0.0609999999998578	-0.49934146163685	0
0.0612499999998573	-0.463200159334201	0
0.0614999999998567	-0.415653331835604	0
0.0617499999998561	-0.357871739832942	0
0.0619999999998555	-0.291278157887424	0
0.0622499999998549	-0.217512340997968	0
0.0624999999998543	-0.138390648391095	0
0.0627499999998538	-0.0558613187286185	0
0.0629999999998532	0.0280435019940378	0
0.0632499999998526	0.111257798626557	0
0.063499999999852	0.191732559013439	0
0.0637499999998514	0.267486227473551	0
0.0639999999998508	0.336653497277402	0
0.0642499999998503	0.39753124068942	0
0.0644999999998497	0.448620445625164	0
0.0647499999998491	0.488663126302937	0
0.0649999999998485	0.516673299032253	0
0.0652499999998479	0.531961260399065	0
0.0654999999998473	0.534150570056684	0
0.0657499999998468	0.523187319935436	0
0.0659999999998462	0.499341461638251	0
0.0662499999998456	0.463200159336274	0
0.066499999999845	0.415653331838285	0
0.0667499999998444	0.357871739836155	0
0.0669999999998439	0.291278157891081	0
0.0672499999998433	0.217512341001973	0
0.0674999999998427	0.138390648395344	0
0.0677499999998421	0.055861318733004	0
0.0679999999998415	-0.0280435019896271	0
0.0682499999998409	-0.111257798622232	0
0.0684999999998404	-0.191732559009308	0
0.0687499999998398	-0.267486227469716	0
0.0689999999998392	-0.336653497273959	0
0.0692499999998386	-0.397531240686456	0
0.069499999999838	-0.44862044562275	0
0.0697499999998374	-0.488663126301968	0
0.0699999999998369	-0.516673299031752	0
0.0702499999998363	-0.531961260399064	0
0.0704999999998357	-0.534150570057208	0
0.0707499999998351	-0.523187319936499	0
0.0709999999998345	-0.499341461639848	0
0.0712499999998339	-0.463200159338382	0
0.0714999999998334	-0.415653331840866	0
0.0717499999998328	-0.357871739839155	0
0.0719999999998322	-0.291278157894435	0
0.0722499999998316	-0.217512341005605	0
0.072499999999831	-0.138390648399168	0
0.0727499999998305	-0.0558613187369309	0
0.0729999999998299	0.0280435019856909	0
0.0732499999998293	0.111257798618382	0
0.0734999999998287	0.191732559005636	0
0.0737499999998281	0.267486227466313	0
0.0739999999998275	0.336653497270907	0
0.074249999999827	0.397531240683829	0
0.0744999999998264	0.448620445620612	0
0.0747499999998258	0.488663126300485	0
0.0749999999998252	0.516673299030823	0
0.0752499999998246	0.531961260398715	0
0.075499999999824	0.53415057005745	0
0.0757499999998235	0.52318731993733	0
0.0759999999998229	0.499341461641251	0
0.0762499999998223	0.463200159340324	0
0.0764999999998217	0.4156533318433	0
0.0767499999998211	0.357871739842024	0
0.0769999999998205	0.291278157897668	0
0.07724999999982	0.217512341009124	0
0.0774999999998194	0.138390648402888	0
0.0777499999998188	0.0558613187407588	0
0.0779999999998182	-0.0280435019818486	0
0.0782499999998176	-0.111257798614619	0
0.078499999999817	-0.191732559002045	0
0.0787499999998165	-0.267486227462982	0
0.0789999999998159	-0.336653497267918	0
0.0792499999998153	-0.397531240681255	0
0.0794999999998147	-0.448620445618519	0
0.0797499999998141	-0.488663126298808	0
0.0799999999998136	-0.51667329902974	0
0.080249999999813	-0.53196126039825	0
0.0804999999998124	-0.534150570057613	0
0.0807499999998118	-0.523187319938111	0
0.0809999999998112	-0.499341461642628	0
0.0812499999998106	-0.463200159342262	0
0.0814999999998101	-0.41565333184575	0
0.0817499999998095	-0.357871739844922	0
0.0819999999998089	-0.291278157900944	0
0.0822499999998083	-0.217512341012694	0
0.0824999999998077	-0.138390648406665	0
0.0827499999998071	-0.0558613187446492	0
0.0829999999998066	0.0280435019779413	0
0.083249999999806	0.111257798610791	0
0.0834999999998054	0.191732558998392	0
0.0837499999998048	0.267486227459593	0
0.0839999999998042	0.336653497264875	0
0.0842499999998036	0.397531240678636	0
0.0844999999998031	0.448620445616387	0
0.0847499999998025	0.488663126297329	0
0.0849999999998019	0.516673299028815	0
0.0852499999998013	0.531961260397904	0
0.0854999999998007	0.534150570057858	0
0.0857499999998002	0.523187319938945	0
0.0859999999997996	0.499341461644033	0
0.086249999999799	0.463200159344205	0
0.0864999999997984	0.415653331848185	0
0.0867499999997978	0.357871739847792	0
0.0869999999997972	0.291278157904178	0
0.0872499999997967	0.217512341016214	0
0.0874999999997961	0.138390648410384	0
0.0877499999997955	0.055861318748477	0
0.0879999999997949	-0.0280435019740983	0
0.0882499999997943	-0.111257798607028	0
0.0884999999997937	-0.1917325589948	0
0.0887499999997932	-0.267486227456261	0
0.0889999999997926	-0.336653497261887	0
0.089249999999792	-0.397531240676063	0
0.0894999999997914	-0.448620445614292	0
0.0897499999997908	-0.488663126295652	0
0.0899999999997902	-0.516673299027732	0
0.0902499999997897	-0.53196126039744	0
0.0904999999997891	-0.53415057005802	0
0.0907499999997885	-0.523187319939726	0
0.0909999999997879	-0.49934146164541	0
0.0912499999997873	-0.463200159346143	0
0.0914999999997868	-0.415653331850634	0
0.0917499999997862	-0.35787173985069	0
0.0919999999997856	-0.291278157907453	0
0.092249999999785	-0.217512341019785	0
0.0924999999997844	-0.138390648414161	0
0.0927499999997838	-0.0558613187523674	0
0.0929999999997833	0.0280435019701911	0
0.0932499999997827	0.1112577986032	0
0.0934999999997821	0.191732558991146	0
0.0937499999997815	0.267486227452871	0
0.0939999999997809	0.336653497258845	0
0.0942499999997803	0.397531240673444	0
0.0944999999997798	0.448620445612161	0
0.0947499999997792	0.488663126294173	0
0.0949999999997786	0.516673299026807	0
0.095249999999778	0.531961260397094	0
0.0954999999997774	0.534150570058265	0
0.0957499999997768	0.523187319940559	0
0.0959999999997763	0.499341461646815	0
0.0962499999997757	0.463200159348086	0
0.0964999999997751	0.41565333185307	0
0.0967499999997745	0.35787173985356	0
0.0969999999997739	0.291278157910687	0
0.0972499999997734	0.217512341023304	0
0.0974999999997728	0.13839064841788	0
0.0977499999997722	0.0558613187561952	0
0.0979999999997716	-0.0280435019663486	0
0.098249999999771	-0.111257798599436	0
0.0984999999997704	-0.191732558987555	0
0.0987499999997699	-0.267486227449541	0
0.0989999999997693	-0.336653497255856	0
0.0992499999997687	-0.39753124067087	0
0.0994999999997681	-0.448620445610066	0
0.0997499999997675	-0.488663126292495	0
0.0999999999997669	-0.516673299025724	0
 
