x-axis	1	2
second	Volt	Volt
-0.0025	1.527638175	-1.527638175
-0.0024975	1.527638175	-1.527638175
-0.002495	1.527638175	-1.546482395
-0.0024925	1.537688426	-1.537688426
-0.00249	1.507537672	-1.547738677
-0.0024875	1.527638175	-1.547738677
-0.002485	1.527638175	-1.547738677
-0.0024825	1.527638175	-1.547738677
-0.00248	1.546482395	-1.527638175
-0.0024775	1.547738677	-1.547738677
-0.002475	1.527638175	-1.547738677
-0.0024725	1.527638175	-1.536432144
-0.00247	1.546482395	-1.546482395
-0.0024675	1.537688426	-1.537688426
-0.002465	1.527638175	-1.547738677
-0.0024625	1.537688426	-1.537688426
-0.00246	1.547738677	-1.547738677
-0.0024575	1.527638175	-1.547738677
-0.002455	1.527638175	-1.527638175
-0.0024525	1.527638175	-1.536432144
-0.00245	1.507537672	-1.546482395
-0.0024475	1.527638175	-1.536432144
-0.002445	1.527638175	-1.546482395
-0.0024425	1.527638175	-1.537688426
-0.00244	1.527638175	-1.547738677
-0.0024375	1.537688426	-1.527638175
-0.002435	1.527638175	-1.507537672
-0.0024325	1.527638175	-1.527638175
-0.00243	1.507537672	-1.527638175
-0.0024275	1.516331642	-1.536432144
-0.002425	1.507537672	-1.527638175
-0.0024225	1.507537672	-1.507537672
-0.00242	1.507537672	-1.526381893
-0.0024175	1.517587923	-1.517587923
-0.002415	1.507537672	-1.507537672
-0.0024125	1.497487421	-1.517587923
-0.00241	1.506281391	-1.507537672
-0.0024075	1.49623114	-1.507537672
-0.002405	1.48743717	-1.507537672
-0.0024025	1.49623114	-1.49623114
-0.0024	1.506281391	-1.507537672
-0.0023975	1.48743717	-1.497487421
-0.002395	1.48743717	-1.48743717
-0.0023925	1.48743717	-1.48743717
-0.00239	1.467336668	-1.48743717
-0.0023875	1.48743717	-1.48743717
-0.002385	1.486180889	-1.486180889
-0.0023825	1.467336668	-1.467336668
-0.00238	1.467336668	-1.467336668
-0.0023775	1.457286417	-1.467336668
-0.002375	1.466080386	-1.467336668
-0.0023725	1.457286417	-1.467336668
-0.00237	1.447236165	-1.467336668
-0.0023675	1.456030135	-1.456030135
-0.002365	1.447236165	-1.447236165
-0.0023625	1.447236165	-1.447236165
-0.00236	1.427135663	-1.447236165
-0.0023575	1.427135663	-1.427135663
-0.002355	1.427135663	-1.427135663
-0.0023525	1.427135663	-1.427135663
-0.00235	1.407035161	-1.427135663
-0.0023475	1.417085412	-1.427135663
-0.002345	1.407035161	-1.427135663
-0.0023425	1.39698491	-1.415829131
-0.00234	1.407035161	-1.407035161
